text,lemmas,sent_len,punct_count,char_count,text_density,sw_count,cased_count,polarity,PRON,VERB,ADV,ADP,NOUN,ADJ,DET,CONJ,PRT,NUM,.,X
Can you tell me if I can track the card you sent me?,an you tell I if I can track the card you send I,13,1,52,3.7142857142857144,8,1,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Why have I not gotten my new card?,why have I not get my new card,8,1,34,3.7777777777777777,5,1,0.13636363636363635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm still waiting on my new card to be delivered!,I be still wait on my new card to be deliver,10,2,49,4.454545454545454,4,0,0.17045454545454544,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My new card isn't here and it was issued a week ago.,by new card be not here and it be issue a week ago,12,2,52,4.0,7,0,0.13636363636363635,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I was supposed to receive my new card by now, but it hasn't came in.",I be suppose to receive my new card by now but it have not come in,15,3,68,4.25,8,1,0.13636363636363635,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is a tracking number available for the card that was just sent?,be a crack number available for the card that be just send,12,1,63,4.846153846153846,7,0,0.4,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Why haven't I gotten my new card?,why have not I get my new card,7,2,33,4.125,4,1,0.13636363636363635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Was there a number to track that I could get?,be there a number to track that I could get,10,1,45,4.090909090909091,6,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How much longer is it going to take to get my new card?,now much long be it go to take to get my new card,13,1,55,3.9285714285714284,6,0,0.16818181818181818,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I haven't gotten my credit card in the mail.,I have not get my credit card in the mail,9,2,44,4.4,5,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card hasn't arrived yet. What do I do?,by card have not arrive yet that do I do,9,3,41,4.1,5,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My card still hasn't arrived after two weeks, now what?",by card still have not arrive after two week now what,10,3,55,5.0,4,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card appears to have never arrived?,by card appear to have never arrive,7,1,38,4.75,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card never arrived.,by card never arrive,4,1,22,4.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card has been found. Is there any way for me to put it back into the app?,by card have be find be there any way for I to put it back into the pp,18,2,76,4.0,12,0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I was able to find my card. How to I go about putting it into my app?,I be able to find my card now to I go about put it into my pp,17,2,69,3.8333333333333335,11,2,0.5,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
how do I get my card to show in the app?,how do I get my card to show in the pp,11,1,40,3.3333333333333335,7,1,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I just got my card.  It's not linked yet--how do I do that?,I just get my card it be not link yet -- how do I do that,13,5,59,4.214285714285714,8,2,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"lost card found, want to put it back in app",lose card find want to put it back in pp,10,1,43,3.909090909090909,3,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"I just got a card, how can I add it to the app?",I just get a card how can I add it to the pp,13,2,47,3.357142857142857,9,2,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Is there any way to see my card in the app?,be there any way to see my card in the pp,11,1,43,3.5833333333333335,7,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,of I find a card I lose do I need to dispose of it or can I re active the card and continue to use it,25,3,103,3.9615384615384617,14,4,0.0,5.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
I found my card. How can I put it into my app?,I find my card now can I put it into my pp,12,2,46,3.5384615384615383,8,2,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I make my card show up in the app?,now do I make my card show up in the pp,11,1,41,3.4166666666666665,7,1,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you show me where to link the new card?,an you show I where to link the new card,10,1,43,3.909090909090909,6,0,0.13636363636363635,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I found my old card. Can I link it back into the app?,I find my old card an I link it back into the pp,13,2,53,3.7857142857142856,7,2,0.05,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Show me how to link the new card,",how I how to link the new card,8,1,33,3.6666666666666665,4,0,0.13636363636363635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I add an existing card to the app?,now do I add an exist card to the pp,10,1,41,3.727272727272727,6,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I finally got my card.  Now I want to link it.  Is that something you have to do or can I do that?,I finally get my card now I want to link it be that something you have to do or can I do that,23,3,98,4.083333333333333,15,3,0.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How do I link one of your card that I already have?,now do I link one of your card that I already have,12,1,51,3.923076923076923,7,2,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If I have a physical card can I link it?,of I have a physical card can I link it,10,1,40,3.6363636363636362,6,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,I find my lost card in my jacket pocket this morning so I would like to reactive it please,18,2,90,4.7368421052631575,8,1,0.0,4.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I add a card that I just found (again) to the app?,an I add a card that I just find again to the pp,13,3,54,3.857142857142857,8,2,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
How can I make my card show up in the app?,now can I make my card show up in the pp,11,1,42,3.5,7,1,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I would like to re-activate my card, it was previously reported  lost but I found it this morning.",I would like to re activate my card it be previously report lose but I find it this morning,18,3,98,5.157894736842105,9,2,-0.16666666666666666,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Okay, I found my card, can I put it back in the app?",okay I find my card can I put it back in the pp,13,3,52,3.7142857142857144,7,2,0.25,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I reactivate a card?,an I reactive a card,5,1,24,4.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I would like to reactivate a card and wondered if that could be done?,I would like to reactive a card and wonder if that could be do,14,1,69,4.6,7,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I got my card now, how do I make it show up in the app?",I get my card now how do I make it show up in the pp,15,2,55,3.4375,9,2,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I link an existing card?,now do I link an exist card,7,1,31,3.875,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I link a new card in the app?,now do I link a new card in the pp,10,1,36,3.272727272727273,6,1,0.13636363636363635,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"The card I thought was lost was just in my jacket, so can I reactivate it since I found it this morning?",the card I think be lose be just in my jacket so can I reactive it since I find it this morning,22,2,104,4.521739130434782,14,3,0.0,5.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I already have a card and want to link it,I already have a card and want to link it,10,0,41,3.727272727272727,6,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you please reactivate my card?,an you please reactive my card,6,1,34,4.857142857142857,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Where do I go to add a new card?,there do I go to add a new card,9,1,32,3.2,5,1,0.13636363636363635,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I want my card I just received to show up in the app. How do I do that?,I want my card I just receive to show up in the pp now do I do that,18,2,71,3.736842105263158,12,3,0.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"I received my card, how do I get it to show in the app?",I receive my card how do I get it to show in the pp,14,2,55,3.6666666666666665,9,2,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If I have a credit card with you how I get set up to link to it?,of I have a credit card with you how I get set up to link to it,17,1,64,3.5555555555555554,11,2,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
How do I add my new card?,now do I add my new card,7,1,25,3.125,4,1,0.13636363636363635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I want to reactivate my card, I thought I had lost it but found it again this morning.",I want to reactive my card I think I have lose it but find it again this morning,18,2,86,4.526315789473684,11,3,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",I need a card reactivation I have report my card lose but I run across it in my jacket,19,2,89,4.45,10,3,0.0,5.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card is no longer lost. How do I enter it back into the app?,by card be no long lose now do I enter it back into the pp,15,2,63,3.9375,9,1,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I want to reactivate my card, I thought I had lost it but found it again in my jacket.",I want to reactive my card I think I have lose it but find it again in my jacket,19,2,86,4.3,12,3,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"May I reactivate my card? I previously reported it lost, but have now found it safe and sound.",may I reactive my card I previously report it lose but have now find it safe and sound,18,3,94,4.947368421052632,9,2,0.24444444444444446,4.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
How do I reactivate a card I thought I lost?,now do I reactive a card I think I lose,10,1,44,4.0,6,3,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Help me figure out how to link the new card.,help I figure out how to link the new card,10,1,44,4.0,5,0,0.13636363636363635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I found my lost card. Am I still able to use it?,I find my lost card be I still able to use it,12,2,48,3.6923076923076925,5,2,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will I need a new card or can I put my old card back into the app?,will I need a new card or can I put my old card back into the pp,17,1,66,3.6666666666666665,9,2,0.07878787878787878,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Is there a way to link the card i just got?,be there a way to link the card I just get,11,1,43,3.5833333333333335,7,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
How do I add a new card?,now do I add a new card,7,1,24,3.0,4,1,0.13636363636363635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I want to reactivate my card, I found it after thinking it was lost.",I want to reactive my card I find it after think it be lose,14,2,68,4.533333333333333,8,2,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I put my old card back in the app?,an I put my old card back in the pp,10,1,38,3.4545454545454546,5,1,0.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I got a new card, how do I link it?",I get a new card how do I link it,10,2,35,3.1818181818181817,5,2,0.13636363636363635,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I found the card I thought I lost this morning. Can I reactivate this card?,I find the card I think I lose this morning an I reactive this card,15,2,75,4.6875,8,4,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
How do i go about linking a new card?,now do I go about link a new card,9,1,37,3.7,5,0,0.13636363636363635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how do i get the card linked,how do I get the card link,7,0,28,3.5,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I have one of your cards, but I don't know how to link it.",I have one of your card but I do not know how to link it,14,3,58,3.8666666666666667,9,2,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how do I link an old card?,how do I link an old card,7,1,26,3.25,4,1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I received my card. How do I link it to the app?,I receive my card now do I link it to the pp,12,2,48,3.6923076923076925,8,2,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Now that I have my card, how do I connect it to the app?",now that I have my card how do I connect it to the pp,14,2,56,3.7333333333333334,11,2,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I add the card I just received to show up in the app?,now do I add the card I just receive to show up in the pp,15,1,60,3.75,10,2,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"I want to reactivate my card, I thought I had lost it but I found it.",I want to reactive my card I think I have lose it but I find it,16,2,69,4.0588235294117645,9,4,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I need to do to link my new card for my account?,that do I need to do to link my new card for my account,14,1,56,3.7333333333333334,9,1,0.13636363636363635,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Can I add a card to back into the app?,an I add a card to back into the pp,10,1,38,3.4545454545454546,6,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
I want to link my new card. Can you help?,I want to link my new card an you help,10,2,41,3.727272727272727,5,1,0.13636363636363635,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What is the process to link the new card?,that be the process to link the new card,9,1,41,4.1,5,0,0.13636363636363635,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"I found my card, am I able to put it back into the app?",I find my card be I able to put it back into the pp,14,2,55,3.6666666666666665,8,2,0.25,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?",I have find my lost or steal card would I still have to activate the new card that be send to I through the mail in order to access my account,31,2,148,4.625,17,2,0.13636363636363635,4.0,6.0,0.0,1.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Where can I link a new card?,there can I link a new card,7,1,28,3.5,4,1,0.13636363636363635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How do I add a card on to the app?,now do I add a card on to the pp,10,1,34,3.090909090909091,7,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I found my card in my jacket this morning, so can I reactivate it?",I find my card in my jacket this morning so can I reactive it,14,2,66,4.4,8,2,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I've obtained the card, how do I enable it on the app?",I have obtain the card how do I enable it on the pp,12,3,54,4.153846153846154,7,1,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I need to find the card I received in the app.,I need to find the card I receive in the pp,11,1,46,3.8333333333333335,6,2,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How do I get my card on the app?,now do I get my card on the pp,9,1,32,3.2,6,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"In the app, how can I make it show the new card that arrived?",in the pp how can I make it show the new card that arrive,14,2,61,4.066666666666666,8,1,0.13636363636363635,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
How do I link my new card?,now do I link my new card,7,1,26,3.25,4,1,0.13636363636363635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I activate a card in the app?,an I activate a card in the pp,8,1,33,3.6666666666666665,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"I want to link to my card card with you, how?",I want to link to my card card with you how,11,2,45,3.75,5,1,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I would like to link my card to my account.,I would like to link my card to my account,10,1,43,3.909090909090909,5,1,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",I think I lose my card so I cancel it but recently I find it in my jacket and I would like to re establish the card,26,3,123,4.555555555555555,14,5,0.0,8.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How can I link the new card?,now can I link the new card,7,1,28,3.5,4,1,0.13636363636363635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I got a new card and can't find where to link it.,I get a new card and can not find where to link it,12,2,49,3.769230769230769,5,1,0.13636363636363635,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hey, I have my card, how do I get it to show in the app?",Key I have my card how do I get it to show in the pp,15,3,56,3.5,10,2,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Where in the app do I go to make my new card show up?,there in the pp do I go to make my new card show up,14,1,53,3.533333333333333,7,1,0.13636363636363635,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Where do I scan my card?,there do I scan my card,6,1,24,3.4285714285714284,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I reactivate my card? I reported it lost and found it this morning in my jacket.,an I reactive my card I report it lose and find it this morning in my jacket,17,2,84,4.666666666666667,10,2,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I link my card I previously received?,an I link my card I previously receive,8,1,41,4.555555555555555,4,2,-0.16666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I want to reactivate my card, I thought I had lost it but found it again in my jacket this morning.",I want to reactive my card I think I have lose it but find it again in my jacket this morning,21,2,99,4.5,13,3,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I'd lke my card reactivated, I was thinking it was misplaced but I discovered when I woke up that I had left it in my coat.",I would like my card reactivate I be think it be misplace but I discover when I wake up that I have leave it in my coat,26,3,123,4.555555555555555,16,4,-0.1,8.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You sent me a card and now I want to link it.,you send I a card and now I want to link it,12,1,45,3.4615384615384617,7,1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I add my new card to the app?,now do I add my new card to the pp,10,1,36,3.272727272727273,6,1,0.13636363636363635,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I add a card back to the app?,an I add a card back to the pp,9,1,33,3.3,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
What if I want to add a card I already have to the app?,that if I want to add a card I already have to the pp,14,1,55,3.6666666666666665,9,2,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"I recently reported my card as missing/lost, and I just found it. Can I still use it?",I recently report my card as miss lose and I just find it an I still use it,17,4,85,4.722222222222222,8,3,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",would I reactive my card please I could not find it but it turn out it be in my jacket pocket,20,3,98,4.666666666666667,12,2,0.0,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is there a way to link cards if I have one of yours?,be there a way to link card if I have one of your,13,1,52,3.7142857142857144,8,1,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
If my card was lost or stolen can I re-link it?,of my card be lose or steal can I re link it,11,2,47,3.9166666666666665,6,1,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I link a new card to an existing one?,now do I link a new card to an exist one,11,1,44,3.6666666666666665,6,1,0.13636363636363635,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
